,Birth_rate,Business_Tax_Rate,Co2_Emmissions,Days_to_Start_Business,Ease_of_business,Energy_Usage,GDP,Health_Exp_percent_gdp,Health_exp_capita,Hours_to_tax,Infant_Mortality_Rate,Internet_Usage,Lending_Interest,Life_Expectancy_Female,Life_Expectancy_Male,Mobile_Phone_Usage,Population_0_14,Population_15_64,Population_65_plus,Population_Total,Population_Urban,Tourism_Inbound,Tourism_Outbound,pop
1564,0.01,75.4,462676.0,13.0,118.57142857142857,179599.0,2127181952205.0,0.085,3058.0,340.0,0.004,0.4,0.063,84.0,79.0,1.5,0.141,0.66,0.199,58438310.0,0.68,46144000000.0,32754000000.0,1.0
1565,0.019,46.957142857142856,851.2857142857143,26.428571428571427,133.28571428571428,2045.0,4743437689.0,0.063,3284.1428571428573,306.85714285714283,0.0027142857142857142,0.45714285714285713,0.141,71.0,67.0,0.8428571428571429,0.2362857142857143,0.6922857142857142,0.07171428571428572,1733404.0,0.545,595000000.0,174571428.57142857,1.0002857142857142
1566,0.011,36.4,7928.0,16.0,109.71428571428571,4796.0,28765687042.0,0.07,883.0,279.0,0.01,0.6,0.109,77.0,66.0,1.0,0.142,0.68,0.178,2200325.0,0.679,881000000.0,1021000000.0,1.0
1567,0.01,43.728571428571435,241.57142857142858,21.428571428571427,133.28571428571428,20605.571428571428,4602346923.0,0.06042857142857143,3847.8571428571427,286.2857142857143,0.0027142857142857147,0.7,0.11128571428571428,84.0,79.0,0.9,0.2357142857142857,0.6671428571428571,0.09728571428571428,35308.0,0.146,611000000.0,107142857.14285715,1.000142857142857
1568,0.01,46.2,15137.0,26.0,105.0,9460.0,39325985931.0,0.062,725.0,166.0,0.007,0.5,0.069,77.0,65.0,1.5,0.159,0.688,0.154,3231294.0,0.668,1192000000.0,1168000000.0,1.001
1569,0.011,20.0,10869.0,26.0,108.14285714285714,4209.0,51320661751.0,0.068,7326.0,59.0,0.002,0.8,0.08957142857142857,82.0,77.0,1.4,0.182,0.675,0.143,479993.0,0.874,4032000000.0,3476000000.0,1.0
1570,0.011,20.3,11379.0,15.0,140.28571428571428,3045.0,8159825620.0,0.07,272.0,192.0,0.011,0.4,0.102,77.0,72.0,0.9,0.187,0.699,0.114,2096620.0,0.572,219000000.0,147000000.0,0.9999999999999999
1571,0.009,43.72857142857142,2725.0,42.42857142857143,127.42857142857143,878.0,7513834700.0,0.085,1580.0,289.0,0.006,0.5,0.062,82.0,78.0,0.9,0.164,0.698,0.138,406724.0,0.941,1185000000.0,284000000.0,1.0
1572,0.012,42.5,4686.0,23.0,134.14285714285714,3342.0,4402495921.0,0.109,134.0,234.0,0.017,0.2,0.188,72.0,64.0,0.5,0.177,0.71,0.113,3576910.0,0.451,229000000.0,290000000.0,1.0
1573,0.010285714285714287,37.3,241.57142857142858,22.571428571428573,131.71428571428572,15324.57142857143,5974371696.0,0.034,5671.0,274.85714285714283,0.004,0.6,0.07714285714285715,84.14285714285714,79.0,0.6,0.2357142857142857,0.6671428571428571,0.09728571428571428,35013.0,1.0,624714285.7142857,108714285.71428572,1.000142857142857
1574,0.013,30.4,2252.0,24.0,129.0,1086.0,3673382212.0,0.07,414.0,372.0,0.008,0.3,0.092,76.0,72.0,1.5,0.199,0.673,0.128,617800.0,0.626,660000000.0,58000000.0,1.0
1575,0.011,41.8,171766.0,8.0,91.85714285714286,79350.0,782567278575.0,0.108,5150.0,180.0,0.004,0.9,0.046,82.0,78.0,1.2,0.181,0.674,0.144,16381696.0,0.845,19922000000.0,19477000000.0,0.999
1576,0.012,41.1,45089.0,7.0,96.85714285714286,27547.0,393479385840.0,0.095,7978.0,87.0,0.003,0.9,0.066,83.0,78.0,1.1,0.193,0.66,0.147,4709153.0,0.782,5322000000.0,13256000000.0,1.0
1577,0.01,43.4,315637.0,31.0,90.85714285714286,96824.0,425321502151.0,0.063,706.0,418.0,0.006,0.5,0.09542857142857143,80.0,71.0,1.1,0.156,0.71,0.133,38120560.0,0.612,11686000000.0,8342000000.0,0.999
1578,0.01,42.9,60865.0,6.0,91.28571428571429,25302.0,231741732391.0,0.1,2185.0,328.0,0.003,0.4,0.07442857142857143,82.0,75.0,1.3,0.154,0.671,0.175,10542964.0,0.587,12917000000.0,4864000000.0,1.0
1579,0.01,45.6,100960.0,9.0,102.85714285714286,39757.0,170616958884.0,0.052,414.0,202.0,0.015,0.3,0.133,76.0,69.0,0.9,0.15,0.701,0.149,20882982.0,0.534,2073000000.0,1725000000.0,1.0
1580,0.011,51.2,1667598.0,29.0,73.71428571428571,672591.0,1299705247686.0,0.054,487.0,448.0,0.012,0.2,0.1,74.0,61.0,1.2,0.147,0.716,0.137,142114903.0,0.736,12427000000.0,23248000000.0,1.0
1581,0.009,60.68571428571429,143.57142857142858,30.142857142857142,138.42857142857142,17042.85714285714,1687653983.0,0.05,3872.0,317.7142857142857,0.003,0.5,0.076,85.0,80.0,0.6,0.2357142857142857,0.6671428571428571,0.09728571428571428,30377.0,0.94,562000000.0,117142857.14285715,1.000142857142857
1582,0.009,35.8,52251.0,23.0,105.0,16602.0,38952093544.0,0.104,547.0,279.0,0.007,0.3,0.111,76.0,71.0,1.0,0.176,0.686,0.139,7381579.0,0.551,1016000000.0,1202000000.0,1.0010000000000001
1583,0.01,47.3,36600.0,27.0,116.0,17850.0,84108560088.0,0.078,1078.0,325.0,0.008,0.6,0.08,78.0,71.0,1.1,0.159,0.722,0.119,5374622.0,0.553,2352000000.0,1825000000.0,1.0
1584,0.01,38.4,16212.0,60.0,96.71428571428571,7321.0,47349639895.0,0.079,1850.0,260.0,0.003,0.6,0.059,82.0,75.0,1.0,0.14,0.7,0.16,2018122.0,0.503,2465000000.0,1260000000.0,1.0
1585,0.011,62.1,358237.0,47.0,73.71428571428571,143836.0,1441427520487.0,0.085,2752.0,298.0,0.004,0.6,0.06857142857142857,84.0,78.0,1.1,0.146,0.686,0.168,45226803.0,0.777,65020000000.0,24355000000.0,1.0
1586,0.012,53.7,48060.0,16.0,89.71428571428571,50060.0,462512853670.0,0.089,4526.0,122.0,0.003,0.8,0.0822857142857143,83.0,79.0,1.1,0.169,0.656,0.175,9148092.0,0.846,12259000000.0,14336000000.0,1.0
1587,0.01,27.9,38019.0,18.0,89.71428571428571,25760.0,450529673716.0,0.102,6126.0,63.0,0.004,0.8,0.032,84.0,79.0,1.1,0.157,0.681,0.162,7551117.0,0.736,14721000000.0,12298000000.0,1.0
1588,0.019,44.3,284658.0,6.0,86.14285714285714,100005.0,647155131952.0,0.06,558.0,223.0,0.023,0.3,0.06485714285714286,77.0,70.0,0.9,0.278,0.655,0.068,69496513.0,0.69,21662000000.0,4254000000.0,1.0010000000000001
1589,0.01,56.6,327595.0,27.0,108.28571428571429,137343.0,142719009901.0,0.064,194.0,2085.0,0.012,0.1,0.139,74.0,63.0,1.2,0.141,0.698,0.161,46509350.0,0.681,5320000000.0,4022000000.0,1.0
1590,0.013,34.5,528906.0,13.0,83.71428571428571,210993.0,2857082734449.0,0.085,3953.0,105.0,0.005,0.8,0.055,82.0,77.0,1.2,0.177,0.662,0.161,61322463.0,0.805,48193000000.0,86747000000.0,1.0
1591,0.018,14.7,22398.0,9.0,93.0,8962.0,21730590263.0,0.036,648.0,36.0,0.009,0.3,0.083,77.0,75.0,1.1,0.233,0.746,0.021,1032353.0,0.884,1854000000.0,671000000.0,1.0
1592,0.019,44.2,539790.0,28.0,81.85714285714286,190620.0,286057933326.0,0.051,220.0,344.0,0.019,0.1,0.12,74.0,70.0,0.4,0.242,0.707,0.051,71809219.0,0.689,1950000000.0,7335000000.0,1.0
1593,0.034,27.8,62834.0,32.0,116.0,23696.0,88837727881.0,0.037,95.0,312.0,0.032,0.0,0.195,72.0,66.0,0.5,0.417,0.548,0.034,28740630.0,0.689,555000000.0,705000000.0,0.9990000000000001
1594,0.021,35.2,66424.0,20.0,102.85714285714286,20700.0,174967936224.0,0.075,1730.0,230.0,0.004,0.5,0.069,82.0,88.0,1.3,0.275,0.623,0.102,7180100.0,0.916,4405000000.0,4669000000.0,1.0
1595,0.03,31.1,21540.0,13.0,131.85714285714286,7209.0,17110610000.0,0.083,252.0,136.0,0.019,0.2,0.087,75.0,71.0,0.8,0.368,0.6,0.033,5661000.0,0.817,2754000000.0,1024000000.0,1.001
1596,0.021,10.7,75236.0,35.0,114.57142857142857,26389.0,114721830986.0,0.021,954.0,98.0,0.01,0.3,0.085,75.0,73.0,0.6,0.254,0.718,0.028,2554920.0,0.982,530000000.0,7267000000.0,1.0
1597,0.013,35.4,14972.0,46.0,99.71428571428571,4206.0,24577114428.0,0.08,480.0,180.0,0.011,0.2,0.103,80.0,76.0,0.3,0.266,0.655,0.078,4139813.0,0.868,5796000000.0,3914000000.0,0.999
1598,0.022,12.0,44587.0,35.0,105.14285714285714,17583.0,41901170689.0,0.025,403.0,62.0,0.01,0.2,0.073,77.0,73.0,1.0,0.327,0.649,0.024,2569739.0,0.735,905000000.0,952000000.0,1.0
1599,0.013,11.3,67242.0,7.0,120.0,22790.0,79712085615.0,0.023,1600.0,36.0,0.008,0.4,0.074,79.0,77.0,1.1,0.183,0.805,0.012,1152459.0,0.98,551857142.8571428,230428571.42857143,1.0
1600,0.022,14.5,393535.0,20.0,96.85714285714286,144109.0,415909018143.0,0.037,566.0,79.0,0.016,0.3,0.09614285714285713,76.0,73.0,1.1,0.328,0.642,0.03,25915624.0,0.814,6907000000.0,21031000000.0,1.0
1601,0.026,43.3,57429.0,43.0,96.14285714285714,22803.0,40405006007.0,0.038,79.0,336.0,0.015,0.1,0.102,77.0,73.0,0.3,0.373,0.592,0.035,19561477.0,0.545,2972000000.0,710000000.0,1.0
1602,0.016,14.4,139405.0,18.0,101.14285714285714,51975.0,257916140791.0,0.025,1184.0,12.0,0.008,0.6,0.08957142857142857,77.0,75.0,1.3,0.162,0.833,0.005,5797347.0,0.83,6072000000.0,11273000000.0,1.0
1603,0.034,47.9,21712.0,63.0,143.28571428571428,7014.0,25633674564.0,0.049,57.0,248.0,0.052,0.1,0.18,63.0,61.0,0.2,0.442,0.532,0.026,21182162.0,0.3,425000000.0,247000000.0,1.0
1604,0.015714285714285715,59.44285714285714,591.4285714285714,17.857142857142858,87.14285714285714,51.57142857142857,1555635241.857143,0.11742857142857144,662.0,153.28571428571428,0.021714285714285714,0.6142857142857142,0.0897142857142857,71.85714285714286,66.85714285714286,0.6,0.2862857142857143,0.64,0.07357142857142858,57919.0,0.879,337857142.85714287,113571428.57142857,0.999857142857143
1605,0.014,50.1,377235.0,3.0,91.85714285714286,118655.0,853854910890.0,0.086,3956.0,107.0,0.005,0.7,0.082,84.0,79.0,1.0,0.193,0.676,0.131,20827600.0,0.883,25624000000.0,20429000000.0,1.0
1606,0.023,41.5,1203.0,46.0,138.28571428571428,524.0,3405050612.0,0.037,152.0,140.0,0.02,0.1,0.09,72.0,66.0,0.6,0.296,0.66,0.044,835392.0,0.507,725000000.0,130000000.0,1.0
1607,0.018,27.142857142857146,843.0,57.0,90.0,1780.4285714285713,6781818313.0,0.04071428571428572,755.4285714285714,157.42857142857142,0.010285714285714287,0.3,0.07271428571428572,77.0,73.0,0.7,0.26,0.683,0.057,260361.0,0.568,537000000.0,153000000.0,1.0
1608,0.019,42.17142857142857,231.85714285714286,115.42857142857143,95.28571428571429,75.85714285714286,482830548.71428573,0.07042857142857144,193.28571428571428,272.7142857142857,0.028285714285714286,0.5,0.20942857142857146,80.0,75.0,0.24285714285714288,0.288,0.645,0.067,158331.0,0.938,146428571.42857143,19614285.714285713,1.0
1609,0.024,31.8,51.0,31.0,135.14285714285714,11.0,123005090.0,0.121,160.0,120.0,0.05,0.1,0.19957142857142857,70.0,64.0,0.0,0.357,0.606,0.037,93401.0,0.436,4000000.0,9100000.0,1.0
1610,0.035,64.8,99.0,17.0,135.14285714285714,32.0,149739017.0,0.196,587.0,128.0,0.032,0.0,0.17314285714285713,82.71428571428571,78.14285714285714,1.1857142857142857,0.2742857142857143,0.642,0.08371428571428573,52150.0,0.705,4500000.0,2700000.0,1.0
1611,0.025,58.7,99.0,16.0,135.14285714285714,15232.857142857143,255890836.0,0.12,292.0,128.0,0.035,0.1,0.14,69.0,67.0,0.3,0.382,0.579,0.039,105097.0,0.223,25000000.0,7000000.0,1.0
1612,0.017,35.68571428571429,2945.0,20.0,90.0,1780.4285714285713,2758038921.0,0.061285714285714284,458.14285714285717,174.57142857142858,0.016857142857142855,0.4,0.10014285714285713,80.0,72.0,0.7,0.255,0.665,0.08,242400.0,0.653,142000000.0,149000000.0,1.0
1613,0.015,35.5,33648.0,12.0,123.28571428571429,17123.0,135294884584.0,0.085,2694.0,172.0,0.005,0.7,0.086,82.0,78.0,1.0,0.211,0.666,0.123,4228300.0,0.861,5413000000.0,3077000000.0,1.0
1614,0.032,41.5,4903.0,51.0,129.42857142857142,20872.714285714286,6329292929.0,0.042,41.0,207.0,0.054,0.0,0.098,63.0,59.0,0.0,0.397,0.576,0.027,6397623.0,0.131,4500000.0,81000000.0,1.0
1615,0.029,19.8,161.0,35.0,120.28571428571429,58.0,490916835.0,0.059,164.0,224.0,0.016,0.0,0.127,75.0,68.0,0.5,0.39,0.56,0.049,182240.0,0.208,102000000.0,19800000.0,0.9990000000000001
1616,0.034,26.1,198.0,56.0,109.57142857142857,64.0,516209150.0,0.056,67.0,80.0,0.029,0.0,0.141,68.0,65.0,0.0,0.411,0.558,0.031,492148.0,0.187,37800000.0,35600000.0,1.0
1617,0.028,27.5,154.0,32.0,128.0,58.0,301064027.0,0.069,205.0,164.0,0.013,0.1,0.122,75.0,69.0,0.5,0.379,0.561,0.06,102289.0,0.232,15200000.0,19200000.0,1.0
1618,0.028,8.4,95.0,47.0,106.71428571428571,35.0,526425740.0,0.037,88.0,120.0,0.017,0.1,0.082,72.0,68.0,0.1,0.391,0.573,0.036,220001.0,0.237,142000000.0,13000000.0,1.0
1619,0.018,46.2,444.0,21.0,114.14285714285714,146.0,1289259236.0,0.046,698.0,184.0,0.01,0.3,0.104,77.0,72.0,1.3,0.276,0.651,0.073,84397.0,0.28,338000000.0,52000000.0,1.0
1620,0.017,107.6,180416.0,30.0,65.57142857142857,73673.0,329761480067.0,0.082,548.0,453.0,0.014,0.3,0.111,79.0,71.0,1.0,0.257,0.639,0.104,39331357.0,0.904,4984000000.0,5063000000.0,1.0
1621,0.012,52.84285714285714,2358.0,44.285714285714285,143.57142857142858,16936.428571428572,2623726257.0,0.064,3178.5714285714284,269.0,0.0025714285714285713,0.3,0.11,77.0,72.0,1.1,0.212,0.696,0.092,101219.0,0.441,1213000000.0,270000000.0,0.9999999999999999
1622,0.015,44.9,1547.0,31.0,128.14285714285714,709.0,8318996000.0,0.071,1721.0,58.0,0.012,0.3,0.055,77.0,71.0,1.1,0.242,0.693,0.065,342049.0,0.824,2198000000.0,538000000.0,1.0
1623,0.013,39.58571428571428,1426.0,34.0,119.42857142857143,401.0,4513250000.0,0.075,928.0,247.57142857142858,0.014,0.6,0.108,77.0,72.0,0.9,0.2,0.694,0.106,276277.0,0.326,1224000000.0,290000000.0,0.9999999999999999
1624,0.026,34.8,425.0,44.0,114.14285714285714,178.0,1290500000.0,0.048,215.0,147.0,0.017,0.1,0.143,76.0,70.0,0.4,0.37,0.59,0.04,286196.0,0.458,289000000.0,46000000.0,1.0
1625,0.013,38.028571428571425,517.0,36.0,131.71428571428572,20696.571428571428,5895048000.0,0.06271428571428571,3662.714285714286,212.28571428571428,0.0025714285714285713,0.7,0.09085714285714286,82.0,76.0,1.1,0.2742857142857143,0.642,0.08371428571428573,64888.0,1.0,569000000.0,453000000.0,1.0
1626,0.028,80.0,12757.0,50.0,126.42857142857143,5372.0,13120183157.0,0.047,64.0,1080.0,0.04,0.1,0.129,68.0,63.0,0.3,0.374,0.58,0.045,9676456.0,0.651,326000000.0,385000000.0,0.999
1627,0.017,69.0,363213.0,149.0,73.71428571428571,235460.0,1366823994659.0,0.085,609.0,2600.0,0.018,0.3,0.437,76.0,69.0,0.6,0.268,0.668,0.064,189996976.0,0.834,5284000000.0,10434000000.0,1.0
1628,0.011,44.3,560802.0,3.0,73.71428571428571,271728.0,1457872837626.0,0.1,4330.0,119.0,0.005,0.7,0.061,83.0,78.0,0.6,0.171,0.695,0.134,32887928.0,0.804,17961000000.0,31099000000.0,1.0
1629,0.014,43.114285714285714,612.0,24.0,94.42857142857143,1780.4285714285713,1561993919.857143,0.08085714285714286,3442.8571428571427,131.28571428571428,0.01142857142857143,0.5,0.06871428571428571,83.57142857142857,78.42857142857143,2.0,0.34914285714285714,0.6062857142857142,0.04485714285714286,51472.0,1.0,481000000.0,132000000.0,1.0002857142857142
1630,0.015,25.1,71154.0,27.0,102.85714285714286,30565.0,173006275030.0,0.064,665.0,316.0,0.008,0.4,0.087,82.0,76.0,0.8,0.237,0.678,0.085,16668892.0,0.879,2226000000.0,2042000000.0,1.0
1631,0.021,84.2,63439.0,42.0,111.0,27919.0,207520150283.0,0.063,291.0,268.0,0.017,0.2,0.154,77.0,69.0,0.8,0.3,0.648,0.052,44498390.0,0.742,2262000000.0,2093000000.0,1.0
1632,0.017,55.2,8573.0,77.0,147.42857142857142,4508.0,26321999607.0,0.084,525.0,402.0,0.009,0.3,0.128,81.0,76.0,0.3,0.266,0.673,0.061,4463226.0,0.682,2221000000.0,751000000.0,1.0
1633,0.011,44.18571428571429,26736.0,29.571428571428573,113.85714285714286,10137.0,58603500000.0,0.104,587.0,359.85714285714283,0.005,0.1,0.08342857142857142,80.0,76.0,0.0,0.186,0.699,0.115,11301674.0,0.763,2415000000.0,1042428571.4285715,1.0
1634,0.013,33.07142857142858,244.57142857142858,23.714285714285715,94.42857142857143,1780.4285714285713,298236610.5714286,0.08671428571428572,223.42857142857142,140.0,0.029428571428571422,0.35714285714285715,0.10685714285714284,79.0,72.0,0.41428571428571426,0.203,0.671,0.126,143026.0,0.903,329000000.0,223000000.0,1.0
1635,0.012285714285714287,37.0,150.0,14.0,121.14285714285714,43.0,412592593.0,0.051,298.0,147.0,0.012,0.4,0.092,83.42857142857143,78.14285714285714,1.3,0.2742857142857143,0.642,0.08371428571428573,70795.0,0.672,74000000.0,11000000.0,1.0
1636,0.023,39.5,21430.0,22.0,105.14285714285714,7058.0,41320673508.0,0.05,212.0,286.0,0.028,0.2,0.158,75.0,69.0,0.6,0.323,0.619,0.058,9615015.0,0.7,4064000000.0,531000000.0,1.0
1637,0.023,35.3,30759.0,65.0,113.42857142857143,11332.0,51007777000.0,0.067,241.0,600.0,0.023,0.1,0.14471428571428574,78.0,72.0,0.7,0.32,0.622,0.058,14268397.0,0.621,626000000.0,733000000.0,1.0
1638,0.021,34.7,6898.0,22.0,127.42857142857143,4479.0,20104900000.0,0.063,207.0,320.0,0.018,0.1,0.11514285714285713,76.0,66.0,1.0,0.343,0.592,0.065,6122952.0,0.627,793000000.0,363000000.0,1.0
1639,0.015,42.114285714285714,616.0,34.0,136.57142857142858,13006.142857142857,2121759848.0,0.06,3700.714285714286,256.85714285714283,0.0027142857142857142,0.6,0.10542857142857143,72.0,68.0,1.2,0.2357142857142857,0.6671428571428571,0.09728571428571428,56555.0,0.835,465571428.5714286,129714285.71428572,1.000142857142857
1640,0.019,45.3,238.0,20.0,122.57142857142857,81.0,758888875.0,0.061,448.0,140.0,0.012,0.2,0.098,74.0,69.0,0.5,0.287,0.638,0.075,103586.0,0.358,129000000.0,16000000.0,1.0
1641,0.034,36.5,12636.0,34.0,112.14285714285714,8528.0,34113106486.0,0.072,184.0,344.0,0.031,0.1,0.128,74.0,67.0,0.9,0.426,0.531,0.043,13317931.0,0.48,1055000000.0,737000000.0,1.0
1642,0.022,39.0,1566.0,37.0,138.42857142857142,500.0,1740334782.0,0.039,89.0,288.0,0.034,0.1,0.146,68.0,62.0,0.7,0.372,0.592,0.035,770407.0,0.282,50000000.0,58000000.0,0.999
1643,0.028,40.4,2391.0,202.0,145.28571428571428,2509.0,5885325590.0,0.054,34.0,184.0,0.063,0.1,0.231,62.0,59.0,0.3,0.373,0.584,0.043,9513714.0,0.474,190000000.0,331000000.0,1.0
1644,0.028,44.0,8779.0,21.0,123.85714285714286,4692.0,12275491273.0,0.079,136.0,424.0,0.024,0.1,0.166,74.0,70.0,0.6,0.386,0.572,0.042,7178436.0,0.498,547000000.0,309000000.0,1.0
1645,0.016,49.9,13480.0,8.0,136.28571428571428,4200.0,12820055025.0,0.049,230.0,414.0,0.017,0.2,0.172,75.0,69.0,1.0,0.304,0.618,0.077,2662481.0,0.532,2142000000.0,340000000.0,0.9989999999999999
1646,0.021,52.3,455845.0,25.0,92.57142857142857,176711.0,1043394940068.0,0.058,565.0,485.0,0.016,0.2,0.076,78.0,74.0,0.6,0.314,0.63,0.056,113529819.0,0.769,14055000000.0,9918000000.0,1.0
1647,0.025,63.5,4595.0,39.0,122.71428571428571,2871.0,7458167331.0,0.069,92.0,240.0,0.024,0.0,0.13,76.0,70.0,0.4,0.364,0.592,0.043,5595533.0,0.564,255000000.0,279000000.0,0.999
1648,0.021,44.7,7125.0,18.0,115.71428571428571,3024.0,21121900000.0,0.067,382.0,482.0,0.018,0.2,0.083,79.0,74.0,0.9,0.302,0.635,0.063,3491034.0,0.643,1806000000.0,457000000.0,1.0
1649,0.025,35.1,4136.0,35.0,143.0,4225.0,13794909537.0,0.06,135.0,328.0,0.023,0.1,0.25,74.0,70.0,0.8,0.349,0.602,0.049,6125285.0,0.578,121000000.0,184000000.0,1.0
1650,0.021,38.3,43208.0,72.0,108.0,14334.0,102172590585.0,0.051,192.0,424.0,0.019,0.3,0.229,76.0,70.0,0.5,0.312,0.632,0.056,28328410.0,0.758,2007000000.0,1243000000.0,1.0
1651,0.012,57.6,587.7142857142857,7.0,123.28571428571429,19546.714285714286,89524131617.0,0.063,3284.1428571428573,140.0,0.10357142857142856,0.3,0.09142857142857143,83.0,74.0,0.7,0.215,0.66,0.125,3782995.0,0.94,3414000000.0,1743000000.0,1.0
1652,0.010142857142857144,44.02857142857143,767.2857142857143,24.0,94.42857142857143,1780.4285714285713,5047112164.428572,0.040428571428571425,6312.285714285715,125.0,0.0032857142857142855,0.8428571428571429,0.0662857142857143,77.0,72.0,0.9142857142857143,0.3418571428571428,0.6161428571428571,0.04214285714285714,39464.0,1.0,665000000.0,83000000.0,1.000142857142857
1653,0.014285714285714287,52.3,249.0,19.0,112.85714285714286,83.0,684074062.0,0.041,551.0,172.0,0.01,0.5,0.093,83.0,78.14285714285714,1.3,0.2742857142857143,0.642,0.08371428571428573,50478.0,0.319,125000000.0,12000000.0,1.0
1654,0.017,34.0,385.0,20.0,99.57142857142857,128.0,1145555535.0,0.068,452.0,71.0,0.014,0.3,0.101,76.0,71.0,0.9,0.27,0.653,0.077,170149.0,0.211,302000000.0,42000000.0,1.0
1655,0.017,56.21428571428572,143.57142857142858,21.142857142857142,98.71428571428571,58.285714285714285,1393178876.4285715,0.05328571428571428,3410.5714285714284,136.0,0.0037142857142857142,0.5,0.07428571428571429,82.0,75.0,0.6285714285714287,0.28285714285714286,0.6449999999999999,0.07185714285714286,28905.0,0.9257142857142858,567571428.5714285,117571428.57142857,0.9997142857142856
1656,0.018,45.0,202.0,12.0,112.85714285714286,70.0,684074074.0,0.039,246.0,76.0,0.019,0.2,0.096,74.0,70.0,1.0,0.276,0.653,0.07,109045.0,0.477,110000000.0,20000000.0,0.9990000000000001
1657,0.019,27.9,2442.0,694.0,142.42857142857142,714.0,2936612022.0,0.059,341.0,199.0,0.024,0.1,0.138,73.0,66.0,0.7,0.295,0.643,0.062,510433.0,0.665,73000000.0,28000000.0,1.0
1658,0.015,33.1,46461.0,43.0,106.71428571428571,20331.0,21830397705.0,0.048,790.0,210.0,0.023,0.3,0.118,73.0,66.0,1.2,0.211,0.713,0.076,1310040.0,0.096,621000000.0,155000000.0,0.9999999999999999
1659,0.015285714285714286,52.7,158.0,21.714285714285715,87.14285714285714,57.857142857142854,1107700206.7142856,0.054,2896.714285714286,146.14285714285714,0.004285714285714286,0.5,0.07785714285714286,82.71428571428571,76.28571428571429,0.5857142857142856,0.2862857142857143,0.64,0.07357142857142858,28638.0,0.888,464428571.4285714,118142857.14285715,0.999857142857143
1660,0.014,46.1,5828697.0,6.0,78.28571428571429,2337014.0,14480300000000.0,0.161,7486.0,325.0,0.007,0.8,0.081,80.0,75.0,0.8,0.202,0.673,0.125,301231207.0,0.803,148846000000.0,111102000000.0,1.0
1661,0.015,71.3,5999.0,44.0,101.28571428571429,3172.0,23410536914.0,0.08,560.0,304.0,0.012,0.3,0.089,80.0,73.0,0.9,0.233,0.63,0.137,3338384.0,0.938,928000000.0,354000000.0,1.0
1662,0.022,53.6,175785.0,141.0,115.57142857142857,62934.0,230364229157.0,0.06,497.0,864.0,0.015,0.2,0.171,77.0,71.0,0.9,0.305,0.643,0.052,27655937.0,0.886,972000000.0,2249000000.0,1.0
1663,0.013,33.07142857142858,204.14285714285714,23.714285714285715,94.42857142857143,1780.4285714285713,298236610.5714286,0.08671428571428572,223.42857142857142,140.0,0.029428571428571432,0.3,0.09857142857142857,82.0,76.0,0.31428571428571433,0.214,0.669,0.117,107423.0,0.941,1512000000.0,496428571.4285714,1.0
1664,0.024,73.8,114619.0,25.0,102.85714285714286,37425.0,171000162581.0,0.038,183.0,451.0,0.025,0.1,0.08,72.0,69.0,0.8,0.274,0.68,0.047,35725377.0,0.661,474000000.0,617000000.0,1.0010000000000001
1665,0.048,52.1,26597.0,68.0,116.0,11584.0,84178086999.0,0.038,177.0,272.0,0.115,0.0,0.125,51.0,48.0,0.4,0.479,0.497,0.024,18314441.0,0.385,293000000.0,447000000.0,1.0
1666,0.039,73.2,4492.0,31.0,116.14285714285714,3278.0,6633561835.0,0.042,31.0,270.0,0.066,0.0,0.10614285714285714,60.0,57.0,0.4,0.439,0.533,0.029,8973293.0,0.411,236000000.0,102000000.0,1.001
1667,0.025,17.1,4980.0,77.0,145.28571428571428,2151.0,11113042238.0,0.053,307.0,140.0,0.043,0.1,0.165,46.0,46.0,0.8,0.348,0.618,0.034,1933719.0,0.558,59000000.0,54000000.0,1.0
1668,0.044,44.5,1698.0,16.0,151.28571428571428,20212.85714285714,8350710389.0,0.086,39.0,270.0,0.076,0.0,0.14085714285714285,55.0,54.0,0.2,0.462,0.512,0.025,14659646.0,0.24,82000000.0,110000000.0,0.999
1669,0.045,279.7,249.0,13.0,148.14285714285714,20872.714285714286,1611634286.0,0.079,15.0,140.0,0.066,0.0,0.165,53.0,50.0,0.1,0.442,0.532,0.026,8624280.0,0.101,1600000.0,151000000.0,1.0
1670,0.039,50.4,5545.0,38.0,123.0,6395.0,23735537026.0,0.05,60.0,654.0,0.071,0.0,0.12642857142857142,54.0,52.0,0.3,0.438,0.53,0.033,19595026.0,0.503,167000000.0,563000000.0,1.001
1671,0.036,203.8,235.0,22.0,146.28571428571428,20872.714285714286,1985370255.0,0.043,20.0,504.0,0.107,0.0,0.107,48.0,45.0,0.1,0.412,0.549,0.039,4185106.0,0.385,11800000.0,56000000.0,1.0
1672,0.048,71.3,510.0,64.0,134.71428571428572,19298.285714285714,10351933632.0,0.036,27.0,732.0,0.097,0.0,0.08042857142857143,50.0,48.0,0.1,0.491,0.484,0.026,11030628.0,0.219,2572000000.0,593285714.2857143,1.001
